step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
167,CASH_OUT,80.99,C9800405649,1444.39,1363.4,M702467354,13344.74,13425.73,0,0
468,CASH_IN,1663.28,C7975799182,965.82,0.0,C4925962929,3.74,1667.02,0,0
409,CASH_OUT,2944.19,C5943467314,768.07,0.0,M746371867,103.04,3047.23,0,0
412,CASH_OUT,799.17,C3337575676,7346.46,6547.29,M207288532,30.66,829.83,0,0
204,PAYMENT,14.58,C7547304356,25100.46,25085.88,M696872891,913.06,927.64,0,0
194,PAYMENT,22.24,C5030517309,1648.72,1626.48,M795792222,1226.0,1248.24,0,0
235,CASH_OUT,1871.68,C3083596933,7612.91,5741.23,M620278717,60.31,1931.99,0,0
718,TRANSFER,194.13,C8586824280,35599.68,35405.55,C4203181025,101.04,295.17,0,0
150,PAYMENT,822.37,C6119644088,11451.35,10628.98,M355423022,625.5,1447.87,0,0
159,CASH_OUT,1059.32,C5362336618,4704.47,3645.15,M298097840,206.38,1265.7,0,0
279,CASH_OUT,320.91,C2260645924,180.46,0.0,M736609367,4207.83,4528.74,0,0
404,CASH_IN,241.73,C3485492102,215.62,0.0,C5906239766,64.64,306.37,0,0
678,PAYMENT,310.9,C7628008299,14.72,0.0,M593548363,1555.49,1866.39,0,0
311,CASH_OUT,1316.83,C9595598709,2876.4,1559.57,M732614768,237.0,1553.83,0,0
68,CASH_OUT,1053.63,C9079317714,1455.26,401.63,M919506135,6086.39,7140.02,0,0
463,PAYMENT,81.62,C2537611844,26422.64,26341.02,M470632400,956.13,1037.75,0,0
88,CASH_OUT,391.63,C9676929068,3434.58,3042.95,M971249220,12.58,404.21,0,0
217,PAYMENT,48.36,C5109610033,487.98,439.62,M753116860,32.12,80.48,0,0
1,TRANSFER,1128.58,C7419140204,326.4,0.0,C7347065580,32.55,1161.13,0,0
135,CASH_OUT,159.0,C6908593468,2600.99,2441.99,M904945446,221.05,380.05,0,0
697,CASH_IN,1701.97,C3026959857,2061.13,359.16,C2515897791,179.37,1881.34,0,0
351,TRANSFER,249.42,C9763255002,104572.65,104323.23,C2502171186,535.45,784.87,0,0
140,CASH_IN,3975.92,C4918829588,835.74,0.0,C5565502287,14421.32,18397.24,0,0
618,TRANSFER,5802.94,C9662658893,3701.28,0.0,C5531060125,1780.65,7583.59,0,0
133,CASH_IN,980.83,C5659157299,65311.52,64330.69,C8564841447,244.3,1225.13,0,0
620,PAYMENT,193.55,C1884242868,760.53,566.98,M249716467,82.41,275.96,0,0
178,PAYMENT,61.89,C9986879318,479.88,417.99,M486474619,4863.92,4925.81,0,0
358,PAYMENT,2760.77,C5000963928,39.07,0.0,M245841276,2172.16,4932.93,0,0
380,CASH_IN,353.4,C4468599483,445.45,92.05,C8200906019,43298.63,43652.03,0,0
658,CASH_OUT,444.21,C9081719604,2820.48,2376.27,M178266940,3003.36,3447.57,0,0
450,CASH_OUT,185.53,C1002315930,34043.56,33858.03,M199425184,280.74,466.27,0,0
586,CASH_OUT,25.39,C6855875206,35.31,9.92,M803491680,4266.85,4292.24,0,0
463,CASH_IN,3459.8,C7610833677,116.3,0.0,C5318582795,35794.02,39253.82,0,0
108,CASH_IN,340.55,C4889969958,9.87,0.0,C3632357894,108.04,448.59,0,0
122,PAYMENT,9.73,C9151767726,99376.98,99367.25,M945397691,,70.09,0,0
17,CASH_OUT,306.11,C9099897536,1640.62,1334.51,M327045488,28.78,334.89,0,0
196,PAYMENT,26.86,C9891065606,371.16,344.3,M745895740,289.34,316.2,0,0
327,CASH_OUT,1313.9,C3663967092,12.29,0.0,M486062522,111.08,1424.98,0,0
318,PAYMENT,998.25,C7980288687,1091.29,93.04,M216921823,325.69,1323.94,0,0
479,PAYMENT,8237.97,C2584982428,399.43,0.0,M664610203,230.66,8468.63,0,0
252,TRANSFER,21.05,C2314367095,12.39,0.0,C4164469015,1530.16,1551.21,0,0
503,PAYMENT,7146.77,C3860311282,534.07,0.0,M241723892,4008.43,11155.2,0,0
119,PAYMENT,1139.87,C7228634505,23458.74,22318.87,M320882791,924.43,2064.3,0,0
674,CASH_IN,26.21,C2335577516,572.03,545.82,C8768286021,680.17,706.38,0,0
710,PAYMENT,15584.55,C8270609995,20771.25,5186.7,M361915491,629.75,16214.3,0,0
498,CASH_OUT,314.53,C8002531717,53739.1,53424.57,M183046248,46.8,361.33,0,0
486,PAYMENT,37.25,C6400557378,560.59,523.34,M758775627,1899.97,1937.22,0,0
45,TRANSFER,3226.54,C7890339419,877.05,0.0,C8818956088,675.33,3901.87,0,0
314,PAYMENT,45.7,C8997499642,3841.66,3795.96,M301168910,1.33,47.03,0,0
179,PAYMENT,4074.25,C8776092133,14137.99,10063.74,M402703947,954.21,5028.46,0,0
418,TRANSFER,274.81,C6084299808,38410.65,38135.84,C9256315457,296.38,571.19,0,0
556,CASH_IN,200.65,C3133545547,48842.88,48642.23,C5863167037,1590.46,1791.11,0,0
78,PAYMENT,29.87,C8431131709,175.23,145.36,M694552090,1649.07,1678.94,0,0
326,CASH_IN,50.04,C4954784912,41633.56,41583.52,C6795708605,10279.27,10329.31,0,0
690,TRANSFER,556.09,C1278951201,3969.65,3413.56,C1238541156,69.08,625.17,0,0
357,TRANSFER,15.2,C9386021989,297.47,282.27,C6466428784,8.64,23.84,0,0
416,TRANSFER,1601.11,C5604805214,62.77,0.0,C9543827101,13530.42,15131.53,0,0
515,PAYMENT,141.23,C8692521905,148.99,7.76,M780523004,5019.1,5160.33,0,0
214,PAYMENT,182.59,C8661072696,2726.92,2544.33,M903616130,75.69,258.28,0,0
74,CASH_OUT,1295.08,C3341334965,321.04,0.0,M354404268,127.38,1422.46,0,0
563,PAYMENT,268.23,C7831295202,2714.0,2445.77,M613313722,513.38,781.61,0,0
579,TRANSFER,4727.5,C2492259621,65.52,0.0,C1143703016,447.92,5175.42,0,0
509,CASH_IN,6.68,C9553062187,166.59,159.91,C3524739016,43.98,50.66,0,0
332,PAYMENT,2000.0,C8417109226,875.9,0.0,M724827694,2643.58,4643.58,0,0
93,PAYMENT,423.34,C2302675157,713.21,289.87,M309295989,659.24,1082.58,0,0
688,CASH_OUT,108.23,C1971294262,45.04,0.0,M681589160,12.23,120.46,0,0
657,PAYMENT,2691.85,C7058315229,227.55,0.0,M525200115,476.27,3168.12,0,0
519,CASH_IN,1304.59,C8089304091,14.01,0.0,C4394202628,1926.95,3231.54,0,0
269,PAYMENT,636.94,C9043216452,1294.38,657.44,M790329766,101.58,738.52,0,0
376,CASH_OUT,243.19,C1973343904,49982.23,49739.04,M312481147,224.84,468.03,0,0
4,PAYMENT,98.4,C9469902574,161.53,63.13,M954739271,577.8,676.2,0,0
138,CASH_OUT,46.62,C7548350715,101.14,54.52,M313957739,3.42,50.04,0,0
231,TRANSFER,6197.31,C9797661072,12791.67,6594.36,C5901619694,246.86,6444.17,0,0
600,PAYMENT,2107.95,C8746984625,58.74,0.0,M558311711,922.55,3030.5,0,0
529,CASH_IN,1258.04,C7116338069,13545.8,12287.76,C8202128303,527.87,1785.91,0,0
52,CASH_OUT,171.74,C5710018318,54.33,0.0,M705287222,11837.77,12009.51,0,0
646,CASH_OUT,23571.32,C2840136278,450.92,0.0,M220879046,2434.03,26005.35,0,0
723,PAYMENT,100.6,C7992136289,600.14,499.54,M248962400,144.12,244.72,0,0
325,CASH_IN,189.4,C1526908523,6380.55,6191.15,C3915642541,,511.74,0,0
731,PAYMENT,15152.31,C7732668723,118277.33,103125.02,M193746463,969.48,16121.79,0,0
717,CASH_OUT,363.28,C5030798302,461.26,97.98,M952219952,0.52,363.8,0,0
723,CASH_OUT,13045.77,C7238620143,1046.93,0.0,M734307695,7.66,13053.43,0,0
277,PAYMENT,860.22,C8017746647,15.27,0.0,M416853468,361.8,1222.02,0,0
536,CASH_OUT,144.09,C4486391484,990.23,846.14,M582192651,36610.1,36754.19,0,0
486,CASH_OUT,272.7,C6934821698,19672.23,19399.53,M740644341,240.53,513.23,0,0
516,PAYMENT,96.2,C3330540589,403189.8,403093.6,M793008933,5132.84,5229.04,0,0
152,CASH_OUT,1614.31,C3983959422,446.58,0.0,M418488961,,1625.58,0,0
483,CASH_OUT,4655.38,C2075934279,6581.53,1926.15,M899204135,122.97,4778.35,0,0
259,CASH_OUT,1027.26,C5479514110,19806.45,18779.19,M124522813,63.04,1090.3,0,0
324,DEBIT,711.42,C5537380427,30.09,0.0,M854957714,830.45,1541.87,0,0
168,PAYMENT,50.48,C2527875235,38043.14,37992.66,M450045365,3601.29,3651.77,0,0
688,CASH_IN,3593.15,C7605774812,145.84,0.0,C6371981604,234.25,3827.4,0,0
310,CASH_OUT,2164.17,C5069093990,2124.86,0.0,M756028616,155.0,2319.17,0,0
479,CASH_IN,703.58,C7529325444,46.65,0.0,C3007399444,,12998.46,0,0
56,CASH_OUT,220.8,C9030156580,438.68,217.88,M589444767,95218.53,95439.33,0,0
620,PAYMENT,440.46,C3683122755,16.11,0.0,M709679571,137.33,577.79,0,0
473,CASH_IN,65.38,C2523604254,2135.17,2069.79,C6564766827,321.93,387.31,0,0
296,CASH_IN,21.14,C4538639578,50871.27,50850.13,C9437610794,782.65,803.79,0,0
461,CASH_IN,221.47,C1991691980,1190.48,969.01,C2540051700,1087.81,1309.28,0,0
324,CASH_IN,72.24,C3388492770,29.81,0.0,C6173364799,723.89,796.13,0,0
141,CASH_OUT,146.16,C2881262472,470.59,324.43,M692289613,2.59,148.75,0,0
667,PAYMENT,152.03,C8150678673,1870.66,1718.63,M489557784,1167.0,1319.03,0,0
262,PAYMENT,345.14,C3869061116,761.92,416.78,M462263772,51776.21,52121.35,0,0
420,CASH_IN,302.66,C4586671226,5984.19,5681.53,C6681861157,6.97,309.63,0,0
241,CASH_OUT,1.0,C1406360182,169228.28,169227.28,M505919485,7.37,8.37,0,0
355,TRANSFER,809.0,C2081260301,946.6,137.6,C1985303598,16.25,825.25,0,0
589,PAYMENT,524.79,C1204116412,791.86,267.07,M944404580,1944.8,2469.59,0,0
180,PAYMENT,2758.09,C3792604565,180.74,0.0,M581389412,4.57,2762.66,0,0
66,CASH_OUT,263.06,C3952569443,14404.72,14141.66,M576306784,7054.94,7318.0,0,0
348,PAYMENT,3529.34,C4826904428,130181.83,126652.49,M152207197,28.41,3557.75,0,0
171,CASH_IN,297.06,C2609007441,682.26,385.2,C5434759294,3136.31,3433.37,0,0
474,PAYMENT,796.44,C1556766285,2072.64,1276.2,M330716929,94.2,890.64,0,0
534,TRANSFER,64.44,C9363533813,1646.8,1582.36,C1207448507,64.8,129.24,0,0
367,CASH_IN,3913.39,C8808956859,160.68,0.0,C3325007381,1390.11,5303.5,0,0
107,PAYMENT,5431.63,C5918896178,6846.95,1415.32,M890569013,1719.16,7150.79,0,0
439,CASH_IN,17441.91,C6736229198,991.01,0.0,C8356203204,59.3,17501.21,0,0
227,PAYMENT,136.34,C6257901824,1934.54,1798.2,M222009394,775.75,912.09,0,0
444,PAYMENT,1163.71,C2998974809,12266.03,11102.32,M477427566,2110.37,3274.08,0,0
442,CASH_OUT,22.66,C1039520937,484.55,461.89,M806254800,3.71,26.37,0,0
396,PAYMENT,9.26,C4768990863,1386.39,1377.13,M187609185,339.3,348.56,0,0
728,PAYMENT,1244.98,C1697047603,178.83,0.0,M964764907,324.35,1569.33,0,0
581,CASH_IN,321.93,C7446092322,71.58,0.0,C3831259192,4.06,325.99,0,0
84,CASH_OUT,30.87,C8628396971,1485.24,1454.37,M909405481,395.69,426.56,0,0
615,CASH_OUT,577.24,C3600369233,1843.23,1265.99,M266200172,350.12,927.36,0,0
551,PAYMENT,2610.46,C7168747657,11023.67,8413.21,M346394641,3181.87,5792.33,0,0
13,CASH_OUT,457.69,C2915715915,162.67,0.0,M172305713,1296.44,1754.13,0,0
693,CASH_IN,4707.7,C9963449017,79.47,0.0,C6304192591,13577.35,18285.05,0,0
493,CASH_IN,107.61,C8917508136,93333.81,93226.2,C3451947309,1023.46,1131.07,0,0
268,PAYMENT,3517.44,C2755147349,1522.29,0.0,M801030565,35.17,3552.61,0,0
525,CASH_IN,187.25,C8142763741,35.07,0.0,C8821798149,130.36,317.61,0,0
120,PAYMENT,4723.62,C8229728736,954.75,0.0,M963630084,4933.67,9657.29,0,0
353,PAYMENT,31.74,C7757804909,212.27,180.53,M555828937,,3163.48,0,0
57,CASH_OUT,640.0,C6859179176,2685.38,2045.38,M299857477,2544.01,3184.01,0,0
40,PAYMENT,637.3,C9885514519,386.3,0.0,M471355272,3277.92,3915.22,0,0
336,CASH_IN,1047.57,C7268653962,24156.07,23108.5,C6433614111,884.32,1931.89,0,0
640,CASH_OUT,199.77,C8045537452,42.52,0.0,M416365711,590.06,789.83,0,0
173,PAYMENT,956.57,C7809705510,26789.96,25833.39,M160675152,272.26,1228.83,0,0
547,CASH_OUT,271.35,C2746126903,7028.8,6757.45,M539192671,5378.45,5649.8,0,0
259,CASH_OUT,140.73,C5553279884,2457.91,2317.18,M953526943,903.62,1044.35,0,0
517,CASH_OUT,6823.89,C8020113910,14561.74,7737.85,M804251523,2.63,6826.52,0,0
730,CASH_OUT,471.57,C4346640453,22895.83,22424.26,M154834358,1049.12,1520.69,0,0
523,TRANSFER,19.54,C8405845747,1100.32,1080.78,C2003399557,3924.66,3944.2,0,0
117,CASH_IN,105.0,C4852374719,64479.8,64374.8,C3313511790,46.28,151.28,0,0
184,CASH_OUT,7353.82,C5221121829,5138.93,0.0,M900565127,103.66,7457.48,0,0
116,CASH_IN,65.55,C7838576992,278.86,213.31,C4666595738,417.12,482.67,0,0
162,CASH_OUT,1189.98,C8508031187,37.84,0.0,M469536828,13423.67,14613.65,0,0
579,PAYMENT,100.58,C9120924098,16074.94,15974.36,M638234171,181.53,282.11,0,0
712,CASH_OUT,22.73,C7346088401,1095.08,1072.35,M233245909,187.38,210.11,0,0
543,CASH_OUT,1054.59,C8638187884,12.44,0.0,M806397629,1363.69,2418.28,0,0
587,CASH_IN,209.1,C9107823233,2524.22,2315.12,C4163972057,674.93,884.03,0,0
237,CASH_OUT,9672.64,C1038898371,575.28,0.0,M158122891,76.24,9748.88,0,0
66,CASH_IN,3831.79,C1376761307,205.25,0.0,C7500452024,455.28,4287.07,0,0
70,PAYMENT,5067.06,C4530271529,13667.9,8600.84,M635854446,462.94,5530.0,0,0
447,CASH_OUT,3402.19,C7362168081,153.04,0.0,M486102354,9528.03,12930.22,0,0
416,CASH_IN,1602.03,C2440107656,353.03,0.0,C7927806523,37.86,1639.89,0,0
532,PAYMENT,26.27,C3176938491,639.45,613.18,M977319871,495.56,521.83,0,0
441,CASH_OUT,252.67,C9946589658,13933.52,13680.85,M111095716,1621.17,1873.84,0,0
738,CASH_OUT,1543.41,C3650769913,58.19,0.0,M862517640,5906.77,7450.18,0,0
464,CASH_OUT,225.7,C2634352682,225.47,0.0,M847791518,90.33,316.03,0,0
396,TRANSFER,379.94,C8981939140,3174.68,2794.74,C5113978108,42368.43,42748.37,0,0
711,PAYMENT,1718.53,C8535205974,3789.86,2071.33,M776920257,6.1,1724.63,0,0
551,CASH_OUT,3334.62,C1078882117,65.67,0.0,M282124367,9.95,3344.57,0,0
657,CASH_IN,63.74,C3035962729,409.56,345.82,C6110660439,692.3,756.04,0,0
557,CASH_OUT,1540.84,C8123977473,817.87,0.0,M509849705,6.73,1547.57,0,0
395,CASH_OUT,1248.78,C4071442581,2252.81,1004.03,M640017321,83.53,1332.31,0,0
326,CASH_OUT,55.83,C8800705427,649.15,593.32,M709239443,1401.71,1457.54,0,0
91,PAYMENT,178.94,C5506359636,51375.3,51196.36,M584996397,14457.31,14636.25,0,0
70,CASH_OUT,544.23,C1079384763,857.17,312.94,M452470718,812.01,1356.24,0,0
166,PAYMENT,6502.2,C8673801409,47711.94,41209.74,M423947280,1039.78,7541.98,0,0
642,CASH_IN,176.0,C1668793315,342.97,166.97,C3304395924,2169.73,2345.73,0,0
214,CASH_OUT,930.12,C5160689521,20.05,0.0,M474103571,7.54,937.66,0,0
601,CASH_OUT,4177.77,C6280357711,583749.39,579571.62,M154054230,1870.26,6048.03,0,0
335,PAYMENT,16471.08,C9775680931,882.61,0.0,M699411343,407.12,16878.2,0,0
369,PAYMENT,635.02,C4477738641,2762.98,2127.96,M805405820,54.88,689.9,0,0
584,TRANSFER,5.82,C9614173405,29.21,23.39,C8951420561,36.48,42.3,0,0
677,PAYMENT,2557.62,C7286886632,2110.84,0.0,M636127852,328.71,2886.33,0,0
49,CASH_OUT,615.32,C9984930639,8552.01,7936.69,M273131482,3106.09,3721.41,0,0
52,CASH_OUT,74.45,C9782329145,62.55,0.0,M610089648,6105.89,6180.34,0,0
289,CASH_OUT,1672.59,C5014320931,767.78,0.0,M762323354,294.29,1966.88,0,0
626,PAYMENT,16825.7,C4545065276,942.6,0.0,M297338777,5519.41,22345.11,0,0
239,CASH_OUT,612.76,C6990947919,44.58,0.0,M855705307,26.85,639.61,0,0
133,CASH_OUT,15.74,C2969645059,63670.04,63654.3,M468187499,132.65,148.39,0,0
166,PAYMENT,7245.85,C4422388504,1.36,0.0,M427463776,29071.38,36317.23,0,0
374,CASH_OUT,422.12,C3304530756,5.23,0.0,M876845881,8024.69,8446.81,0,0
373,PAYMENT,1677.56,C7905544794,1430.51,0.0,M912590180,53.9,1731.46,0,0
478,CASH_OUT,456.7,C3268159434,91.17,0.0,M138508626,2582.06,3038.76,0,0
479,TRANSFER,1004.59,C4714457862,5959.63,4955.04,C2051898887,97.62,1102.21,0,0
650,CASH_OUT,1527.47,C1939112026,462.16,0.0,M688260187,192.34,1719.81,0,0
591,TRANSFER,2026.16,C2059231858,2969.68,943.52,C1053081787,354.76,2380.92,0,0
682,CASH_OUT,540.95,C1905969974,35.96,0.0,M162671369,14.39,555.34,0,0
635,CASH_IN,88.13,C3985679673,405.94,317.81,C9066827487,858.91,947.04,0,0
688,CASH_OUT,594.29,C8202494935,362.74,0.0,M829273181,12521.49,13115.78,0,0
300,PAYMENT,1952.91,C1987064386,384651.14,382698.23,M825031990,277.97,2230.88,0,0
82,CASH_OUT,89.37,C4787327734,353.41,264.04,M346005876,102.11,191.48,0,0
87,PAYMENT,44.11,C7741676454,3.58,0.0,M499080586,93.77,137.88,0,0
225,PAYMENT,5802.57,C4023224084,17202.33,11399.76,M697603001,1.74,5804.31,0,0
16,PAYMENT,11886.55,C1882175766,595.59,0.0,M666901500,0.94,,0,0
358,PAYMENT,435.61,C2505619132,2150.93,1715.32,M493070886,42476.5,42912.11,0,0
163,CASH_OUT,1342.7,C2865948787,462.51,0.0,M686022045,133.05,1475.75,0,0
610,CASH_OUT,855.39,C6322149222,45.12,0.0,M993198860,40.54,895.93,0,0
668,PAYMENT,5.16,C5094786295,28778.65,28773.49,M928602487,,49.18,0,0
514,CASH_OUT,610.0,C5760632382,95.12,0.0,M412646491,346.53,956.53,0,0
350,CASH_OUT,7569.98,C8773411798,26.95,0.0,M963186291,218.34,7788.32,0,0
681,CASH_OUT,38.52,C5488762776,3553.91,3515.39,M118846818,1064.96,1103.48,0,0
464,CASH_OUT,32.08,C3429533140,1618.54,1586.46,M444149873,16.06,48.14,0,0
375,PAYMENT,93.63,C3546661479,15889.96,15796.33,M214098869,1208.99,1302.62,0,0
92,PAYMENT,156.29,C2823927683,2210.91,2054.62,M482764278,1710.55,1866.84,0,0
181,CASH_IN,1531.93,C7493650757,908.77,0.0,C7666511611,195.74,1727.67,0,0
743,PAYMENT,5660.58,C4266685355,10605.49,4944.91,M276111793,3118.13,8778.71,0,0
301,TRANSFER,5401.12,C7751620659,17.82,0.0,C4581104338,10765.14,16166.26,0,0
660,PAYMENT,1492.03,C4460442222,696.29,0.0,M492196739,199.51,1691.54,0,0
189,TRANSFER,16.74,C7378935430,102.89,86.15,C1912321827,348.97,365.71,0,0
314,CASH_IN,16.6,C8268974701,2064.5,2047.9,C1835000928,923.56,940.16,0,0
493,PAYMENT,1751.73,C3306798200,8427.48,6675.75,M676333436,2009.35,3761.08,0,0
128,PAYMENT,16.88,C8824747226,2202.19,2185.31,M174412285,2737.74,2754.62,0,0
519,CASH_OUT,1225.02,C3942055300,6450.69,5225.67,M447131105,2197.93,3422.95,0,0
426,CASH_OUT,702.74,C1332406201,24279.95,23577.21,M330094627,2521.33,3224.07,0,0
559,TRANSFER,159.67,C5104475810,3860.55,3700.88,C6131244128,628.0,787.67,0,0
565,TRANSFER,2.48,C5335882241,6997.04,6994.56,C1360166229,2917.93,2920.41,0,0
187,CASH_IN,603.99,C7339701922,118953.88,118349.89,C7590317403,2663.05,3267.04,0,0
550,CASH_IN,1122.95,C9186937572,805590.35,804467.4,C1559387279,289.79,1412.74,0,0
453,TRANSFER,132.66,C5214094730,740.85,608.19,C4848755597,10761.18,10893.84,0,0
471,PAYMENT,45.43,C5566383062,104.57,59.14,M483868436,11.09,56.52,0,0
738,PAYMENT,725.36,C9925233253,1.74,0.0,M954647572,580.25,1305.61,0,0
565,PAYMENT,22.1,C7724177066,134848.81,134826.71,M198102593,1120.3,1142.4,0,0
224,PAYMENT,1385.37,C3528252492,264.88,0.0,M206023314,383.38,1768.75,0,0
154,CASH_OUT,3333.19,C9806156423,3486.44,153.25,M415006739,37325.22,40658.41,0,0
560,PAYMENT,8.0,C6190410244,5710.81,5702.81,M473625858,317.89,325.89,0,0
351,PAYMENT,140.29,C9872459263,8214.22,8073.93,M421644882,,13270.93,0,0
147,PAYMENT,365.94,C7482970979,585.71,219.77,M161551502,109.18,475.12,0,0
576,CASH_IN,388.08,C5713483445,7994.51,7606.43,C9142319509,252.34,640.42,0,0
349,CASH_OUT,69.55,C8328697300,4252.72,4183.17,M123376696,766.11,835.66,0,0
182,CASH_OUT,27.87,C2335261185,201.33,173.46,M437845980,289.27,317.14,0,0
637,CASH_IN,160.73,C7640879610,63961.81,63801.08,C2461763850,21.26,181.99,0,0
179,PAYMENT,1462.99,C3491322712,5955.82,4492.83,M405954689,1013.25,2476.24,0,0
39,CASH_OUT,1262.63,C1728647652,44.28,0.0,M649372014,494.41,1757.04,0,0
3,PAYMENT,1293.88,C5812627585,433.13,0.0,M962066901,94.33,1388.21,0,0
64,PAYMENT,4924.51,C5218009705,409.49,0.0,M980700432,,4926.17,0,0
29,TRANSFER,49.67,C8192884625,263.69,214.02,C7469205294,8.68,58.35,0,0
372,PAYMENT,189.44,C8675238546,5055.27,4865.83,M430681581,9.75,199.19,0,0
523,CASH_OUT,278.75,C2724373472,27663.26,27384.51,M231955318,345.16,623.91,0,0
97,PAYMENT,1.26,C6508828194,71.12,69.86,M405938114,6462.56,6463.82,0,0
442,CASH_IN,631.74,C5503919826,449.07,0.0,C7428615730,62.86,694.6,0,0
203,PAYMENT,380.19,C6818483247,19256.49,18876.3,M445534331,1811.1,2191.29,0,0
411,CASH_IN,41.57,C8991675716,134.28,92.71,C9562628819,30.7,72.27,0,0
21,CASH_OUT,2304.42,C8514381102,184.15,0.0,M673278056,220.69,2525.11,0,0
551,CASH_IN,2030.85,C1456511989,3.93,0.0,C4429976421,195.97,2226.82,0,0
735,CASH_IN,897.54,C8996490268,7494.12,6596.58,C9295401760,463.89,1361.43,0,0
102,CASH_IN,13.23,C9224816929,1818.24,1805.01,C6537663134,242.15,255.38,0,0
46,CASH_OUT,57.63,C2806718087,475.66,418.03,M957730444,457.73,515.36,0,0
66,CASH_IN,741.05,C1757933823,19.81,0.0,C3810299094,3054.01,3795.06,0,0
603,PAYMENT,137.84,C2059660127,465.49,327.65,M558141219,1468.09,1605.93,0,0
164,CASH_IN,254.26,C1673330331,8.96,0.0,C4179896856,697.33,951.59,0,0
111,PAYMENT,44.6,C6263729383,707.42,662.82,M436318831,640.14,684.74,0,0
338,CASH_OUT,592.18,C4728461989,133496.85,132904.67,M209999511,56.79,648.97,0,0
123,CASH_OUT,8181.09,C1302605543,1790.96,0.0,M301326810,125.87,8306.96,0,0
705,PAYMENT,770.84,C3415096240,23886.97,23116.13,M276878560,487.08,1257.92,0,0
447,PAYMENT,2814.36,C4755864284,28665.49,25851.13,M576755858,634.94,3449.3,0,0
611,PAYMENT,2333.74,C2497837293,292.81,0.0,M331192988,20.52,2354.26,0,0
291,PAYMENT,197.08,C8722139471,5147.02,4949.94,M792356188,1.84,198.92,0,0
671,CASH_IN,278.35,C8952363037,1.19,0.0,C2042114237,372.31,650.66,0,0
412,CASH_OUT,7641.93,C7250340966,2215.13,0.0,M203076138,34.54,7676.47,0,0
615,CASH_OUT,1745.99,C3408965403,16141.27,14395.28,M718917392,13052.65,14798.64,0,0
281,CASH_IN,2756.57,C5807383423,4048.43,1291.86,C4713820256,2171.52,4928.09,0,0
43,PAYMENT,562.96,C6819433883,447.3,0.0,M236591137,1743.16,2306.12,0,0
486,PAYMENT,184.21,C9981896019,25317.26,25133.05,M319320461,14.26,198.47,0,0
596,PAYMENT,234.98,C1153406430,18831.94,18596.96,M231442939,3592.88,3827.86,0,0
703,PAYMENT,6339.53,C4958334791,969.63,0.0,M731586713,84.03,6423.56,0,0
51,CASH_OUT,402.78,C8947462756,45567.82,45165.04,M310945553,2732.4,3135.18,0,0
210,PAYMENT,4891.71,C6499789851,4004.42,0.0,M108508307,3498.05,8389.76,0,0
126,DEBIT,6702.74,C5820791301,19.6,0.0,M908444102,8.08,6710.82,0,0
492,PAYMENT,2543.3,C7839711486,2441.92,0.0,M299799581,33.49,2576.79,0,0
509,CASH_OUT,2012.82,C6161338818,182.71,0.0,M256275868,15604.34,17617.16,0,0
581,CASH_IN,12013.77,C3264661592,3798.64,0.0,C3984696897,9.86,12023.63,0,0
258,PAYMENT,74.35,C3575846378,0.12,0.0,M709458068,1549.67,1624.02,0,0
188,CASH_OUT,176.87,C2906165448,59003.08,58826.21,M283498185,28.33,205.2,0,0
230,CASH_IN,32.5,C3569810632,17889.2,17856.7,C8314619429,7457.09,7489.59,0,0
189,CASH_OUT,20.19,C2927737059,58405.16,58384.97,M978740064,231.49,251.68,0,0
415,TRANSFER,369.21,C6784155093,1068.97,699.76,C7454381243,337.33,706.54,0,0
10,PAYMENT,690.31,C3101896909,19740.59,19050.28,M414095444,7051.44,7741.75,0,0
114,CASH_IN,1108.45,C2830839895,1861.09,752.64,C4415340727,26995.41,28103.86,0,0
76,PAYMENT,100.03,C2047463368,93.76,0.0,M538928475,303.85,403.88,0,0
676,CASH_OUT,176.6,C9407273617,144.27,0.0,M880923705,1505.24,1681.84,0,0
502,PAYMENT,2193.99,C5128154872,462.67,0.0,M144775752,375.54,2569.53,0,0
85,TRANSFER,21.74,C2575200268,24964.84,24943.1,C3624846185,34420.03,34441.77,0,0
49,CASH_IN,413.79,C9975822312,22946.3,22532.51,C9494453046,16054.76,16468.55,0,0
495,PAYMENT,5496.59,C1091525335,217.66,0.0,M131424284,533.46,6030.05,0,0
689,DEBIT,237.17,C1326023105,6594.88,6357.71,M351669871,2004.99,2242.16,0,0
387,CASH_OUT,173.76,C1134846988,1142.07,968.31,M892507218,6004.97,6178.73,0,0
389,CASH_OUT,4844.83,C2968531725,103.42,0.0,M679165045,,4922.25,0,0
218,CASH_OUT,23.87,C5630365320,57.17,33.3,M538972703,269.64,293.51,0,0
701,CASH_IN,80.8,C9283456233,615.41,534.61,C3462429870,5060.18,5140.98,0,0
346,CASH_IN,87.25,C1672301012,11308.19,11220.94,C6166377696,14.63,101.88,0,0
230,PAYMENT,1617.16,C5642670295,308.78,0.0,M886279085,2030.14,3647.3,0,0
255,CASH_IN,16.31,C4744049139,7906.09,7889.78,C6345879820,1603.64,1619.95,0,0
236,CASH_IN,4756.34,C7638647309,2381.19,0.0,C9422511900,68.76,4825.1,0,0
26,PAYMENT,382.52,C2408337049,18.27,0.0,M477631105,6324.48,6707.0,0,0
