step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,hour_of_day,day_of_week,is_weekend,balance_diff_orig,balance_diff_dest,zero_balance_after,amount_to_balance,balance_mismatch,dest_type,is_extreme_amount,amount_capped,risk_score,risk_tier,type_encoded
595,PAYMENT,1475.04,C7196103490,14.92,0.0,M465982068,2905.22,4380.26,0,0,19,3,0,14.92,1475.04,1,92.653266,1,Merchant,0,1475.04,60.0,High,1
240,PAYMENT,5925.66,C8354416041,952.09,0.0,M757501200,57.17,5982.83,0,0,0,3,0,952.09,5925.66,1,6.217314,1,Merchant,0,5925.66,60.0,High,1
380,CASH_OUT,7198.73,C1878617288,18043.6,10844.87,M438958244,194.43,7393.16,0,0,20,1,0,7198.73,7198.73,0,0.398941,0,Merchant,0,7198.73,24.97,Low,0
471,CASH_OUT,2581.37,C6413666018,1403235.09,1400653.72,M826821881,1901.53,4482.9,0,0,15,5,1,2581.37,2581.37,0,0.00184,0,Merchant,0,2581.37,15.05,Low,0
701,TRANSFER,6333.44,C2668983020,16250.76,9917.32,C9166054243,126.46,6459.9,0,0,5,1,0,6333.44,6333.44,0,0.389708,0,Customer,0,6333.44,24.74,Low,3
455,CASH_OUT,4476.2,C2048969137,465.88,0.0,M409944506,65973.7,70449.9,0,0,23,4,0,465.88,4476.2,1,9.587474,1,Merchant,0,4476.2,75.0,High,0
366,TRANSFER,2486.38,C8764964485,42217.78,39731.4,C4977895666,1164.11,3650.49,0,0,6,1,0,2486.38,2486.38,0,0.058893,0,Customer,0,2486.38,16.47,Low,3
290,CASH_OUT,183.34,C2309126975,373.17,189.83,M907142342,1699.39,1882.73,0,0,2,5,1,183.34,183.34,0,0.489991,0,Merchant,0,183.34,27.25,Medium,0
403,CASH_OUT,4986.43,C1286606622,64.8,0.0,M689196842,5624.59,10611.02,0,0,19,2,0,64.8,4986.43,1,75.781611,1,Merchant,0,4986.43,75.0,High,0
58,PAYMENT,171.18,C8998244324,6308.01,6136.83,M299715449,792.34,963.52,0,0,10,2,0,171.18,171.18,0,0.027133,0,Merchant,0,171.18,0.68,Low,1
521,CASH_OUT,683.44,C6595850105,29.07,0.0,M842743423,1310.71,1994.15,0,0,17,0,0,29.07,683.44,1,22.728301,1,Merchant,0,683.44,75.0,High,0
304,CASH_OUT,190.13,C5737729841,247.48,57.35,M125694291,95.37,285.5,0,0,16,5,1,190.13,190.13,0,0.765172,0,Merchant,0,190.13,34.13,Medium,0
115,CASH_OUT,1553.03,C7060664061,45109.62,43556.59,M608766222,173.7,1726.73,0,0,19,4,0,1553.03,1553.03,0,0.034427,0,Merchant,0,1553.03,15.86,Low,0
210,TRANSFER,5214.12,C1381431631,6508.32,1294.2,C9794996745,400.17,5614.29,0,0,18,1,0,5214.12,5214.12,0,0.801024,0,Customer,0,5214.12,35.03,Medium,3
41,PAYMENT,178.8,C1577648426,126.48,0.0,M221966403,26.07,204.87,0,0,17,1,0,126.48,178.8,1,1.402573,1,Merchant,0,178.8,60.0,High,1
173,PAYMENT,23.96,C5433197346,1557.58,1533.62,M364400672,22646.59,22670.55,0,0,5,0,0,23.96,23.96,0,0.015373,0,Merchant,0,23.96,0.38,Low,1
234,CASH_IN,3044.45,C7226561719,864.6,0.0,C6639695370,23.37,3067.82,0,0,18,2,0,864.6,3044.45,1,3.517156,1,Customer,0,3044.45,60.0,High,2
590,CASH_IN,3200.93,C1756548521,10597.2,7396.27,C8804396673,27.51,3228.44,0,0,14,3,0,3200.93,3200.93,0,0.302026,0,Customer,0,3200.93,7.55,Low,2
620,PAYMENT,9218.15,C4122930641,2835.53,0.0,M463830160,413.02,9631.17,0,0,20,4,0,2835.53,9218.15,1,3.249798,1,Merchant,0,9218.15,60.0,High,1
403,CASH_OUT,2410.97,C9658122164,1614.73,0.0,M487998028,1251.82,3662.79,0,0,19,2,0,1614.73,2410.97,1,1.492186,1,Merchant,0,2410.97,75.0,High,0
39,CASH_OUT,2524.86,C4608155383,1000.88,0.0,M780575496,65.44,2590.3,0,0,15,1,0,1000.88,2524.86,1,2.520122,1,Merchant,0,2524.86,75.0,High,0
119,CASH_OUT,96.08,C8934655342,70.14,0.0,M832173775,111.82,207.9,0,0,23,4,0,70.14,96.08,1,1.350576,1,Merchant,0,96.08,75.0,High,0
335,CASH_OUT,1761.74,C4243246810,34557.62,32795.88,M731132163,204.79,1966.53,0,0,23,6,1,1761.74,1761.74,0,0.050978,0,Merchant,0,1761.74,16.27,Low,0
336,CASH_OUT,29544.58,C3643880601,3124.67,0.0,M139014132,438.11,29982.69,0,0,0,0,0,3124.67,29544.58,1,9.452239,1,Merchant,0,29544.58,75.0,High,0
539,CASH_OUT,133.49,C8672355934,482.41,348.92,M426332446,2010.45,2143.94,0,0,11,1,0,133.49,133.49,0,0.276142,0,Merchant,0,133.49,21.9,Low,0
616,TRANSFER,35.31,C7517495096,578.48,543.17,C8191463768,62.0,97.31,0,0,16,4,0,35.31,35.31,0,0.060934,0,Customer,0,35.31,16.52,Low,3
74,TRANSFER,534.39,C7386731205,849.51,315.12,C9510300873,140.2,674.59,0,0,2,3,0,534.39,534.39,0,0.628317,0,Customer,0,534.39,30.71,Medium,3
191,CASH_OUT,2630.37,C7130079379,140.37,0.0,M515107773,1047.5,3677.87,0,0,23,0,0,140.37,2630.37,1,18.606281,1,Merchant,0,2630.37,75.0,High,0
324,CASH_OUT,622.05,C1925366440,265.21,0.0,M455391972,0.0,8331.85,0,0,12,6,1,265.21,8331.85,1,2.336689,1,Merchant,0,622.05,75.0,High,0
147,CASH_OUT,14293.24,C4324023052,12809.5,0.0,M947603467,3955.66,18248.9,0,0,3,6,1,12809.5,14293.24,1,1.115744,1,Merchant,0,14293.24,75.0,High,0
284,CASH_OUT,72.19,C6550572019,21.93,0.0,M874267138,1050.6,1122.79,0,0,20,4,0,21.93,72.19,1,3.148277,1,Merchant,0,72.19,75.0,High,0
213,CASH_OUT,19.47,C9494868583,114246.1,114226.63,M789145780,2.35,21.82,0,0,21,1,0,19.47,19.47,0,0.00017,0,Merchant,0,19.47,15.0,Low,0
635,TRANSFER,7030.42,C4985187284,1107.12,0.0,C9743058969,45.32,7075.74,0,0,11,5,1,1107.12,7030.42,1,6.344457,1,Customer,0,7030.42,75.0,High,3
718,CASH_OUT,24.15,C2113851146,151.61,127.46,M545798864,56.82,80.97,0,0,22,1,0,24.15,24.15,0,0.158247,0,Merchant,0,24.15,18.96,Low,0
394,CASH_OUT,760.7,C2944047092,461.82,0.0,M877059027,5092.47,5853.17,0,0,10,2,0,461.82,760.7,1,1.64362,1,Merchant,0,760.7,75.0,High,0
339,CASH_OUT,6658.45,C3863185052,3141.56,0.0,M932041139,28.4,6686.85,0,0,3,0,0,3141.56,6658.45,1,2.118798,1,Merchant,0,6658.45,75.0,High,0
22,TRANSFER,621.78,C2105166191,329.39,0.0,C7959714290,8.67,630.45,0,0,22,0,0,329.39,621.78,1,1.881958,1,Customer,0,621.78,75.0,High,3
105,TRANSFER,99.9,C4117262919,5702.72,5602.82,C9227573416,1066.79,1166.69,0,0,9,4,0,99.9,99.9,0,0.017515,0,Customer,0,99.9,15.44,Low,3
466,CASH_IN,5138.83,C2345689963,77.04,0.0,C5900847244,1396.21,6535.04,0,0,10,5,1,77.04,5138.83,1,65.848667,1,Customer,0,5138.83,60.0,High,2
459,PAYMENT,567.69,C7693418990,149.34,0.0,M566542455,61.1,628.79,0,0,3,5,1,149.34,567.69,1,3.776041,1,Merchant,0,567.69,60.0,High,1
432,CASH_OUT,259.37,C1798148910,2020.12,1760.75,M277567399,133.67,393.04,0,0,0,4,0,259.37,259.37,0,0.12833,0,Merchant,0,259.37,18.21,Low,0
716,CASH_OUT,10796.9,C3555442349,232.73,0.0,M658333531,21968.5,32765.4,0,0,20,1,0,232.73,10796.9,1,46.193899,1,Merchant,0,10796.9,75.0,High,0
619,PAYMENT,190.13,C9122650787,146967.01,146776.88,M728770866,12.93,203.06,0,0,19,4,0,190.13,190.13,0,0.001294,0,Merchant,0,190.13,0.03,Low,1
221,CASH_IN,121.67,C3569576558,8720.49,8598.82,C7121926337,30.0,151.67,0,0,5,2,0,121.67,121.67,0,0.013951,0,Customer,0,121.67,0.35,Low,2
379,CASH_OUT,66.32,C2094671891,3945.72,3879.4,M770209930,1861.1,1927.42,0,0,19,1,0,66.32,66.32,0,0.016804,0,Merchant,0,66.32,15.42,Low,0
222,CASH_OUT,4592.05,C7705229342,1448.9,0.0,M926843848,538.12,5130.17,0,0,6,2,0,1448.9,4592.05,1,3.167149,1,Merchant,0,4592.05,75.0,High,0
258,PAYMENT,948.89,C1376182193,460.84,0.0,M500083427,341.09,1289.98,0,0,18,3,0,460.84,948.89,1,2.054586,1,Merchant,0,948.89,60.0,High,1
713,CASH_OUT,152.18,C6287086114,578.22,426.04,M141325948,8.42,160.6,0,0,17,1,0,152.18,152.18,0,0.262733,0,Merchant,0,152.18,21.57,Low,0
367,PAYMENT,22.69,C5854290549,135.98,113.29,M196083270,36.87,59.56,0,0,7,1,0,22.69,22.69,0,0.165645,0,Merchant,0,22.69,4.14,Low,1
349,PAYMENT,6750.99,C1853148944,1863.13,0.0,M614537890,185.17,6936.16,0,0,13,0,0,1863.13,6750.99,1,3.621523,1,Merchant,0,6750.99,60.0,High,1
225,CASH_OUT,156.72,C3232872613,48.68,0.0,M741041360,46375.74,46532.46,0,0,9,2,0,48.68,156.72,1,3.154589,1,Merchant,0,156.72,75.0,High,0
714,PAYMENT,10.61,C5226256246,42018.56,42007.95,M686558169,106.93,117.54,0,0,18,1,0,10.61,10.61,0,0.000253,0,Merchant,0,10.61,0.01,Low,1
738,TRANSFER,480.44,C6183285935,1277.36,796.92,C5012920357,9.91,490.35,0,0,18,2,0,480.44,480.44,0,0.375825,0,Customer,0,480.44,24.4,Low,3
236,CASH_OUT,3182.29,C9587251768,33671.55,30489.26,M111270432,132.91,3315.2,0,0,20,2,0,3182.29,3182.29,0,0.094507,0,Merchant,0,3182.29,17.36,Low,0
183,CASH_OUT,1703.2,C2678945039,10230.38,8527.18,M481650250,67.21,1770.41,0,0,15,0,0,1703.2,1703.2,0,0.166468,0,Merchant,0,1703.2,19.16,Low,0
712,CASH_OUT,474.56,C1962694580,922.18,447.62,M777355745,1705.28,2179.84,0,0,16,1,0,474.56,474.56,0,0.514049,0,Merchant,0,474.56,27.85,Medium,0
444,PAYMENT,166.74,C1443063290,3343.89,3177.15,M234412677,0.59,167.33,0,0,12,4,0,166.74,166.74,0,0.049849,0,Merchant,0,166.74,1.25,Low,1
623,CASH_IN,131.46,C9813162224,377.89,246.43,C5640954526,73.76,205.22,0,0,23,4,0,131.46,131.46,0,0.346961,0,Customer,0,131.46,8.67,Low,2
6,PAYMENT,5176.85,C4318108427,862.09,0.0,M577857614,14310.88,19487.73,0,0,6,0,0,862.09,5176.85,1,5.998042,1,Merchant,0,5176.85,60.0,High,1
236,CASH_OUT,8.12,C4260046985,157.55,149.43,M325108701,1914.89,1923.01,0,0,20,2,0,8.12,8.12,0,0.051214,0,Merchant,0,8.12,16.28,Low,0
127,TRANSFER,60.44,C7078148779,70550.01,70489.57,C3384799443,472.4,532.84,0,0,7,5,1,60.44,60.44,0,0.000857,0,Customer,0,60.44,15.02,Low,3
104,CASH_IN,333.07,C2105004979,1754.95,1421.88,C8170374186,100.16,433.23,0,0,8,4,0,333.07,333.07,0,0.189681,0,Customer,0,333.07,4.74,Low,2
480,PAYMENT,7.47,C6555352014,9096.99,9089.52,M977782529,2178.37,2185.84,0,0,0,6,1,7.47,7.47,0,0.000821,0,Merchant,0,7.47,0.02,Low,1
155,CASH_OUT,260.89,C3532778198,366.99,106.1,M945484363,0.0,2248.05,0,0,11,6,1,260.89,2248.05,0,0.708959,0,Merchant,0,260.89,32.72,Medium,0
257,CASH_OUT,34.68,C3317453773,56638.4,56603.72,M203409043,24.34,59.02,0,0,17,3,0,34.68,34.68,0,0.000612,0,Merchant,0,34.68,15.02,Low,0
235,CASH_IN,1042.72,C1212787494,179.19,0.0,C1442864377,6284.27,7326.99,0,0,19,2,0,179.19,1042.72,1,5.786781,1,Customer,0,1042.72,60.0,High,2
500,PAYMENT,128.2,C8574127422,822.74,694.54,M510282738,107409.15,107537.35,0,0,20,6,1,128.2,128.2,0,0.155632,0,Merchant,0,128.2,3.89,Low,1
289,PAYMENT,181.37,C8747812424,337.78,156.41,M773390957,147.93,329.3,0,0,1,5,1,181.37,181.37,0,0.535362,0,Merchant,0,181.37,13.38,Low,1
510,CASH_OUT,111.49,C5226607315,2180.48,2068.99,M683419554,32.28,143.77,0,0,6,0,0,111.49,111.49,0,0.051108,0,Merchant,0,111.49,16.28,Low,0
552,PAYMENT,1560.01,C9927829152,194.96,0.0,M702350262,3006.46,4566.47,0,0,0,2,0,194.96,1560.01,1,7.960859,1,Merchant,0,1560.01,60.0,High,1
709,CASH_IN,351.49,C1680474030,4800.54,4449.05,C4051867438,4146.24,4497.73,0,0,13,1,0,351.49,351.49,0,0.073204,0,Customer,0,351.49,1.83,Low,2
569,TRANSFER,2676.08,C8815992962,2117.28,0.0,C3444744058,209.4,2885.48,0,0,17,2,0,2117.28,2676.08,1,1.263327,1,Customer,0,2676.08,75.0,High,3
298,CASH_OUT,4518.41,C1318442074,736.77,0.0,M432847154,20.04,4538.45,0,0,10,5,1,736.77,4518.41,1,6.124415,1,Merchant,0,4518.41,75.0,High,0
610,PAYMENT,227.22,C8307435897,76.42,0.0,M154257524,1196.96,1424.18,0,0,10,4,0,76.42,227.22,1,2.934901,1,Merchant,0,227.22,60.0,High,1
137,PAYMENT,100.06,C9322120056,895.97,795.91,M106770552,0.28,100.34,0,0,17,5,1,100.06,100.06,0,0.111553,0,Merchant,0,100.06,2.79,Low,1
376,CASH_IN,174.53,C8424781831,842.73,668.2,C5292457411,573.99,748.52,0,0,16,1,0,174.53,174.53,0,0.206855,0,Customer,0,174.53,5.17,Low,2
87,CASH_IN,82755.64,C5472777303,10311.61,0.0,C7752939675,0.14,82755.78,0,0,15,3,0,10311.61,82755.64,1,8.024704,1,Customer,0,82755.64,60.0,High,2
419,TRANSFER,117.34,C3451250899,531.9,414.56,C6347554336,139.12,256.46,0,0,11,3,0,117.34,117.34,0,0.220191,0,Customer,0,117.34,20.5,Low,3
199,TRANSFER,284.44,C2839631333,94.78,0.0,C8161077374,8235.31,8519.75,0,0,7,1,0,94.78,284.44,1,2.969722,1,Customer,0,284.44,75.0,High,3
463,CASH_OUT,619.51,C3839166107,13.1,0.0,M565729522,88338.04,88957.55,0,0,7,5,1,13.1,619.51,1,43.936879,1,Merchant,0,619.51,75.0,High,0
437,CASH_IN,1203.68,C2336318684,19396.96,18193.28,C5709804195,5574.23,6777.91,0,0,5,4,0,1203.68,1203.68,0,0.062052,0,Customer,0,1203.68,1.55,Low,2
310,PAYMENT,496.08,C8948512676,701.89,205.81,M790244223,614.34,1110.42,0,0,22,5,1,496.08,496.08,0,0.705772,0,Merchant,0,496.08,17.64,Low,1
596,CASH_OUT,14015.0,C7508311129,2495.18,0.0,M299580306,1342.28,15357.28,0,0,20,3,0,2495.18,14015.0,1,5.614579,1,Merchant,0,14015.0,75.0,High,0
281,CASH_OUT,646.74,C7812213943,302.24,0.0,M652835760,717.03,1363.77,0,0,17,4,0,302.24,646.74,1,2.132766,1,Merchant,0,646.74,75.0,High,0
323,CASH_OUT,299.3,C6926714835,245.38,0.0,M971127675,30.7,330.0,0,0,11,6,1,245.38,299.3,1,1.21479,1,Merchant,0,299.3,75.0,High,0
702,CASH_IN,2729.18,C7691299166,863.18,0.0,C1495110390,1161.82,3891.0,0,0,6,1,0,863.18,2729.18,1,3.158115,1,Customer,0,2729.18,60.0,High,2
152,CASH_OUT,68.49,C6234625486,135.82,67.33,M742744500,168.29,236.78,0,0,8,6,1,68.49,68.49,0,0.500585,0,Merchant,0,68.49,27.51,Medium,0
302,CASH_IN,1186.06,C3499809344,437.46,0.0,C8402435929,2945.7,4131.76,0,0,14,5,1,437.46,1186.06,1,2.705059,1,Customer,0,1186.06,60.0,High,2
278,PAYMENT,192.16,C7760463086,6543.17,6351.01,M471335680,7031.43,7223.59,0,0,14,4,0,192.16,192.16,0,0.029364,0,Merchant,0,192.16,0.73,Low,1
651,PAYMENT,5277.88,C7160962254,6339.55,1061.67,M506809681,132.98,5410.86,0,0,3,6,1,5277.88,5277.88,0,0.832401,0,Merchant,0,5277.88,20.81,Low,1
688,CASH_OUT,6156.39,C9970161478,312.07,0.0,M237731067,335.2,6491.59,0,0,16,0,0,312.07,6156.39,1,19.66458,1,Merchant,0,6156.39,75.0,High,0
8,PAYMENT,284.81,C5856578394,618.16,333.35,M999728618,742.84,1027.65,0,0,8,0,0,284.81,284.81,0,0.459994,0,Merchant,0,284.81,11.5,Low,1
235,PAYMENT,70.75,C8852625503,8.91,0.0,M784947200,701.0,771.75,0,0,19,2,0,8.91,70.75,1,7.139253,1,Merchant,0,70.75,60.0,High,1
675,CASH_OUT,9.73,C2994897067,16.85,7.12,M411345690,99098.86,99108.59,0,0,3,0,0,9.73,9.73,0,0.545098,0,Merchant,0,9.73,28.63,Medium,0
561,CASH_IN,632.97,C1428693813,303.04,0.0,C8066573179,202.02,834.99,0,0,9,2,0,303.04,632.97,1,2.081864,1,Customer,0,632.97,60.0,High,2
302,PAYMENT,5.67,C9426160867,1223.41,1217.74,M887407155,3.7,9.37,0,0,14,5,1,5.67,5.67,0,0.004631,0,Merchant,0,5.67,0.12,Low,1
38,CASH_OUT,340.33,C6196658921,45.74,0.0,M693616078,241.2,581.53,0,0,14,1,0,45.74,340.33,1,7.281344,1,Merchant,0,340.33,75.0,High,0
136,CASH_IN,131.38,C5177006127,6371.42,6240.04,C6452873790,47691.91,47823.29,0,0,16,5,1,131.38,131.38,0,0.020617,0,Customer,0,131.38,0.52,Low,2
421,CASH_OUT,1231.67,C6071866113,9210.26,7978.59,M141771870,1118.43,2350.1,0,0,13,3,0,1231.67,1231.67,0,0.133714,0,Merchant,0,1231.67,18.34,Low,0
219,PAYMENT,392.57,C8396963717,133.26,0.0,M175399393,527.34,919.91,0,0,3,2,0,133.26,392.57,1,2.923954,1,Merchant,0,392.57,60.0,High,1
348,PAYMENT,129.97,C7850168793,119.37,0.0,M946042364,19.84,149.81,0,0,12,0,0,119.37,129.97,1,1.079754,1,Merchant,0,129.97,60.0,High,1
546,CASH_OUT,2204.24,C7476347209,3067.64,863.4,M234299888,287.57,2491.81,0,0,18,1,0,2204.24,2204.24,0,0.718312,0,Merchant,0,2204.24,32.96,Medium,0
79,PAYMENT,45.49,C8751289781,71163.62,71118.13,M529776237,18529.45,18574.94,0,0,7,3,0,45.49,45.49,0,0.000639,0,Merchant,0,45.49,0.02,Low,1
273,PAYMENT,1244.08,C1269907955,386.11,0.0,M791434448,6355.23,7599.31,0,0,9,4,0,386.11,1244.08,1,3.213764,1,Merchant,0,1244.08,60.0,High,1
161,PAYMENT,24943.08,C4493491905,11396.92,0.0,M999135865,15015.84,39958.92,0,0,17,6,1,11396.92,24943.08,1,2.188389,1,Merchant,0,24943.08,60.0,High,1
687,CASH_OUT,2782.61,C6784271090,1026.4,0.0,M983530050,18.09,2800.7,0,0,15,0,0,1026.4,2782.61,1,2.7084,1,Merchant,0,2782.61,75.0,High,0
308,CASH_OUT,179.31,C6281571181,1277.78,1098.47,M191619667,2558.42,2737.73,0,0,20,5,1,179.31,179.31,0,0.14022,0,Merchant,0,179.31,18.51,Low,0
374,CASH_OUT,52.63,C1661854942,685.69,633.06,M435228033,2.39,55.02,0,0,14,1,0,52.63,52.63,0,0.076643,0,Merchant,0,52.63,16.92,Low,0
733,TRANSFER,2615.78,C5890427972,11394.45,8778.67,C1032041140,321.64,2937.42,0,0,13,2,0,2615.78,2615.78,0,0.229546,0,Customer,0,2615.78,20.74,Low,3
9,CASH_OUT,34.86,C8335248996,155481.64,155446.78,M164515784,882.62,917.48,0,0,9,0,0,34.86,34.86,0,0.000224,0,Merchant,0,34.86,15.01,Low,0
444,PAYMENT,408.31,C2454952211,9295.75,8887.44,M312067798,7644.35,8052.66,0,0,12,4,0,408.31,408.31,0,0.04392,0,Merchant,0,408.31,1.1,Low,1
113,CASH_IN,1718.17,C1141083413,57.46,0.0,C2807815662,4145.81,5863.98,0,0,17,4,0,57.46,1718.17,1,29.390523,1,Customer,0,1718.17,60.0,High,2
205,CASH_IN,53.63,C1187660156,580.82,527.19,C8188401842,9491.89,9545.52,0,0,13,1,0,53.63,53.63,0,0.092176,0,Customer,0,53.63,2.3,Low,2
405,CASH_IN,48.03,C1490487115,8.43,0.0,C9957558305,13452.73,13500.76,0,0,21,2,0,8.43,48.03,1,5.093319,1,Customer,0,48.03,60.0,High,2
698,TRANSFER,28.91,C8038262607,186883.95,186855.04,C5002172853,334.53,363.44,0,0,2,1,0,28.91,28.91,0,0.000155,0,Customer,0,28.91,15.0,Low,3
197,PAYMENT,9788.68,C3907324936,2644.1,0.0,M304975417,14.46,9803.14,0,0,5,1,0,2644.1,9788.68,1,3.700684,1,Merchant,0,9788.68,60.0,High,1
115,CASH_OUT,12052.36,C5401465494,147.51,0.0,M582279182,1645.29,13697.65,0,0,19,4,0,147.51,12052.36,1,81.155208,1,Merchant,0,12052.36,75.0,High,0
121,CASH_OUT,11698.74,C2080455146,2113.16,0.0,M106033386,3356.76,15055.5,0,0,1,5,1,2113.16,11698.74,1,5.533517,1,Merchant,0,11698.74,75.0,High,0
653,CASH_OUT,15288.23,C3452587891,122205.89,106917.66,M694090168,103.97,15392.2,0,0,5,6,1,15288.23,15288.23,0,0.125101,0,Merchant,0,15288.23,18.13,Low,0
65,PAYMENT,113.74,C8464119277,135.58,21.84,M874832369,486.23,599.97,0,0,17,2,0,113.74,113.74,0,0.832772,0,Merchant,0,113.74,20.82,Low,1
276,CASH_OUT,10.75,C8387545720,263.58,252.83,M157221253,2243.56,2254.31,0,0,12,4,0,10.75,10.75,0,0.04063,0,Merchant,0,10.75,16.02,Low,0
239,CASH_IN,12167.15,C4939787692,58.34,0.0,C7731842408,18686.91,30854.06,0,0,23,2,0,58.34,12167.15,1,205.041287,1,Customer,0,12167.15,60.0,High,2
302,CASH_OUT,2587.26,C4645942421,4527.31,1940.05,M752183578,12.04,2599.3,0,0,14,5,1,2587.26,2587.26,0,0.571352,0,Merchant,0,2587.26,29.28,Medium,0
392,CASH_OUT,2202.95,C5755716334,773.69,0.0,M843167704,8749.1,0.0,0,0,8,2,0,773.69,-8749.1,1,2.843654,1,Merchant,0,2202.95,75.0,High,0
522,CASH_IN,50.4,C3808341403,4.97,0.0,C1930489928,347.75,398.15,0,0,18,0,0,4.97,50.4,1,8.442211,1,Customer,0,50.4,60.0,High,2
369,CASH_OUT,489.85,C2097097994,2549.65,2059.8,M492869886,267.27,757.12,0,0,9,1,0,489.85,489.85,0,0.192049,0,Merchant,0,489.85,19.8,Low,0
233,CASH_IN,554.76,C8900871843,11776.52,11221.76,C6264450484,9199.69,9754.45,0,0,17,2,0,554.76,554.76,0,0.047103,0,Customer,0,554.76,1.18,Low,2
195,DEBIT,355.57,C9119932104,289.53,0.0,M298654587,104.38,459.95,0,0,3,1,0,289.53,355.57,1,1.223867,1,Merchant,0,355.57,60.0,High,4
12,CASH_IN,73.66,C7638304589,978.95,905.29,C5349183173,1542.42,1616.08,0,0,12,0,0,73.66,73.66,0,0.075167,0,Customer,0,73.66,1.88,Low,2
689,CASH_OUT,9.01,C2039711911,662.03,653.02,M417764956,71.59,80.6,0,0,17,0,0,9.01,9.01,0,0.013589,0,Merchant,0,9.01,15.34,Low,0
177,CASH_IN,89.54,C3569431270,6115.74,6026.2,C2329250614,240.19,329.73,0,0,9,0,0,89.54,89.54,0,0.014639,0,Customer,0,89.54,0.37,Low,2
217,CASH_OUT,1.29,C6511728711,17.45,16.16,M180164048,16132.92,16134.21,0,0,1,2,0,1.29,1.29,0,0.069919,0,Merchant,0,1.29,16.75,Low,0
11,CASH_IN,176.66,C2374059240,212.32,35.66,C6296986563,1167.37,1344.03,0,0,11,0,0,176.66,176.66,0,0.828146,0,Customer,0,176.66,20.7,Low,2
446,CASH_OUT,117.92,C6865213515,510.16,392.24,M560246769,9939.69,10057.61,0,0,14,4,0,117.92,117.92,0,0.230691,0,Merchant,0,117.92,20.77,Low,0
630,CASH_OUT,39.04,C9795889119,7530.58,7491.54,M119681273,2.4,41.44,0,0,6,5,1,39.04,39.04,0,0.005184,0,Merchant,0,39.04,15.13,Low,0
164,TRANSFER,899.4,C8159926013,1102.79,203.39,C8303320272,10918.22,11817.62,0,0,20,6,1,899.4,899.4,0,0.814829,0,Customer,0,899.4,35.37,Medium,3
551,PAYMENT,203.01,C1708311975,41.56,0.0,M419017569,31.26,234.27,0,0,23,1,0,41.56,203.01,1,4.769972,1,Merchant,0,203.01,60.0,High,1
53,CASH_IN,234.55,C5121019522,259.95,25.4,C9347109104,0.0,318.42,0,0,5,2,0,234.55,318.42,0,0.898831,0,Customer,0,234.55,22.47,Low,2
218,PAYMENT,6515.78,C5959461669,25576.34,19060.56,M403194612,127.81,6643.59,0,0,2,2,0,6515.78,6515.78,0,0.254748,0,Merchant,0,6515.78,6.37,Low,1
718,CASH_IN,212.27,C9498903234,40.13,0.0,C8641951202,1035.05,1247.32,0,0,22,1,0,40.13,212.27,1,5.160953,1,Customer,0,212.27,60.0,High,2
360,TRANSFER,999.77,C6204838636,14313.6,13313.83,C9349426405,1076.56,2076.33,0,0,0,1,0,999.77,999.77,0,0.069843,0,Customer,0,999.77,16.75,Low,3
385,PAYMENT,46.24,C8005879949,11379.22,11332.98,M380868034,1866.74,1912.98,0,0,1,2,0,46.24,46.24,0,0.004063,0,Merchant,0,46.24,0.1,Low,1
56,PAYMENT,672.41,C5198372942,23092.17,22419.76,M551916559,1030.89,1703.3,0,0,8,2,0,672.41,672.41,0,0.029117,0,Merchant,0,672.41,0.73,Low,1
118,PAYMENT,328.62,C3846542443,17149.6,16820.98,M841162396,0.0,1397.81,0,0,22,4,0,328.62,1397.81,0,0.019161,0,Merchant,0,328.62,0.48,Low,1
253,TRANSFER,485.46,C7964485949,33072.23,32586.77,C7656855097,188.19,673.65,0,0,13,3,0,485.46,485.46,0,0.014678,0,Customer,0,485.46,15.37,Low,3
180,CASH_OUT,34.82,C3385666874,12.33,0.0,M776956636,711.93,746.75,0,0,12,0,0,12.33,34.82,1,2.612153,1,Merchant,0,34.82,75.0,High,0
415,PAYMENT,42.12,C4812731021,28921.14,28879.02,M268966140,1210.25,1252.37,0,0,7,3,0,42.12,42.12,0,0.001456,0,Merchant,0,42.12,0.04,Low,1
235,CASH_OUT,201.88,C9687850937,3780.91,3579.03,M873312222,11.69,213.57,0,0,19,2,0,201.88,201.88,0,0.05338,0,Merchant,0,201.88,16.33,Low,0
708,CASH_OUT,5774.91,C3648403979,262.4,0.0,M780882562,1529.97,7304.88,0,0,12,1,0,262.4,5774.91,1,21.924487,1,Merchant,0,5774.91,75.0,High,0
80,CASH_OUT,22.63,C1081484869,57.32,34.69,M637597798,701.28,723.91,0,0,8,3,0,22.63,22.63,0,0.388032,0,Merchant,0,22.63,24.7,Low,0
647,PAYMENT,11626.33,C1940752445,1182.89,0.0,M715429141,5626.13,17252.46,0,0,23,5,1,1182.89,11626.33,1,9.820448,1,Merchant,0,11626.33,60.0,High,1
22,CASH_IN,98.19,C2067191652,422007.65,421909.46,C9878887684,17454.29,17552.48,0,0,22,0,0,98.19,98.19,0,0.000233,0,Customer,0,98.19,0.01,Low,2
477,PAYMENT,476.36,C2947222403,4039.46,3563.1,M196177626,20182.54,20658.9,0,0,21,5,1,476.36,476.36,0,0.117897,0,Merchant,0,476.36,2.95,Low,1
